DATESTR,DATENUM,TYPE,DEPENDENCE,LON,LAT,DEP,LOCSRC,PREFMW,PREFMWSRC,PREFMS,PREFMSSRC,PREFmb,PREFmbSRC,PREFML,PREFMLSRC,MLREGION,REVML,MX_ORIGML,MX_TYPE,MX_REVML,MX_REVMLTYPE,MX_REVMLSRC,MS2MW,mb2MW,ML2MW,PREFMW,PREFMWSRC,COMM
1885-05-11 13:20:00,688614.5556,local,0,149.045,-40.012,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Tasman Sea
1885-05-12 23:37:00,688615.984,local,0,148.9,-39.9,10,Leiba,NaN,,NaN,,NaN,,6.8,Leiba,SEA,6.07,6.8,MP,6.07,REV_ML,REV_ML,NaN,NaN,5.84,5.84,ML2MW,E of Flinders Is; Tasman Sea
1885-05-27 07:20:00,688630.3056,local,0,149.161,-39.802,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Tasman Sea
1885-05-31 07:56:00,688634.3306,local,0,149.136,-40.139,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1885-05-31 12:45:00,688634.5313,local,0,149.059,-39.853,10,Underwood,NaN,,NaN,,NaN,,5.5,Underwood,SEA,4.97,5.5,MP,4.97,REV_ML,REV_ML,NaN,NaN,4.82,4.82,ML2MW,Tasman Sea
1885-07-02 16:03:00,688666.6687,local,0,146,-39,NaN,Leiba,NaN,,NaN,,NaN,,5.7,Leiba,SEA,5.14,5.7,MP,5.14,REV_ML,REV_ML,NaN,NaN,4.97,4.97,ML2MW,Tasman Sea
1885-07-03 14:57:00,688667.6229,local,1,145,-37.8,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Melbourne; Vic
1885-07-16 22:15:00,688680.9271,local,0,149,-40,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Tasman Sea
1885-08-01 05:00:00,688696.2083,local,0,148.924,-39.996,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Tasman Sea
1885-08-01 15:18:00,688696.6375,local,0,148.926,-39.9,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1885-08-19 18:32:00,688714.7722,local,0,148.934,-40.12,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1885-09-11 09:13:00,688737.384,local,0,148.8,-39.8,NaN,Leiba,NaN,,NaN,,NaN,,5.6,Leiba,SEA,5.06,5.6,MP,5.06,REV_ML,REV_ML,NaN,NaN,4.89,4.89,ML2MW,Tasman Sea
1885-09-12 16:45:00,688738.6979,local,0,148.7,-40,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Tasman Sea
1885-10-07 23:56:00,688763.9972,local,1,147,-37,10,Underwood,NaN,,NaN,,NaN,,4.5,Underwood,SEA,4.13,4.5,MP,4.13,REV_ML,REV_ML,NaN,NaN,4.09,4.09,ML2MW,Bright; Vic
1885-10-27 00:00:00,688783,local,1,147.6,-37.1,10,MELOBS,NaN,,NaN,,NaN,,3,MELOBS,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Omeo; Vic
1885-11-01 04:52:00,688788.2028,local,0,149,-39.7,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1886-01-03 12:56:00,688851.5389,local,0,148.819,-39.553,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1886-03-08 04:15:00,688915.1771,local,0,149.016,-39.868,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1886-03-09 00:00:00,688916,local,1,144.9,-37.8,10,MELOBS,NaN,,NaN,,NaN,,3,MELOBS,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Melbourne; Vic
1886-06-01 05:45:00,689000.2396,local,1,138.717,-35.117,7,ADE,NaN,,NaN,,NaN,,3.5,ADE,SA,3.29,3.5,MP,3.29,REV_ML,REV_ML,NaN,NaN,3.43,3.43,ML2MW,Echunga; SA
1886-07-11 06:45:00,689040.2813,local,1,138.617,-33.5,11,ADE,NaN,,NaN,,NaN,,3.8,ADE,SA,3.55,3.8,MP,3.55,REV_ML,REV_ML,NaN,NaN,3.62,3.62,ML2MW,Gladstone; SA
1886-07-14 16:37:00,689043.6924,local,1,147,-37,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Bright; Vic
1886-08-02 11:15:00,689062.4688,local,0,148.973,-40.033,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1886-09-07 22:30:00,689098.9375,local,0,149.15,-41.25,NaN,Leiba,NaN,,NaN,,NaN,,5.4,Leiba,SEA,4.89,5.4,MP,4.89,REV_ML,REV_ML,NaN,NaN,4.74,4.74,ML2MW,Tasman Sea
1886-09-28 18:45:00,689119.7813,local,1,138.9,-34.25,10,KMcC,NaN,,NaN,,NaN,,4.5,KMcC,SA,4.13,4.5,MP,4.13,REV_ML,REV_ML,NaN,NaN,4.09,4.09,ML2MW,Kapunda; SA
1886-11-26 22:55:00,689178.9549,local,0,148.9,-41.1,NaN,Leiba,NaN,,NaN,,NaN,,5.7,Leiba,SEA,5.14,5.7,MP,5.14,REV_ML,REV_ML,NaN,NaN,4.97,4.97,ML2MW,Tasman Sea
1886-11-29 17:00:00,689181.7083,local,1,148.8,-34.75,10,BMR,NaN,,NaN,,NaN,,5.5,BMR,SEA,4.97,5.5,MP,4.97,REV_ML,REV_ML,NaN,NaN,4.82,4.82,ML2MW,Yass; NSW
1886-12-02 08:43:00,689184.3632,local,1,143.5,-39,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Cape Otway; Vic
1887-01-08 10:30:00,689221.4375,local,1,138,-32.45,10,ADE,NaN,,NaN,,NaN,,5.2,ADE,SA,4.72,5.2,MP,4.72,REV_ML,REV_ML,NaN,NaN,4.59,4.59,ML2MW,Quorn; SA
1887-03-08 13:27:00,689280.5604,local,0,148.974,-40.052,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Tasman Sea
1887-04-16 13:10:00,689319.5486,local,1,139,-33.5,10,ADE,NaN,,NaN,,NaN,,4.4,ADE,SA,4.05,4.4,MP,4.05,REV_ML,REV_ML,NaN,NaN,4.02,4.02,ML2MW,Mt Bryan; SA
1887-04-16 22:10:00,689319.9236,local,1,135.8,-34.3,14,ADE,NaN,,NaN,,NaN,,5.7,ADE,WA,5.14,5.7,MP,5.14,REV_ML,REV_ML,NaN,NaN,4.97,4.97,ML2MW,Eyre Peninsula; SA
1887-07-28 06:55:00,689422.2882,local,1,147,-31.3,10,BRS,NaN,,NaN,,NaN,,4,BRS,SEA,3.71,4,ML,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Nyngan; NSW
1887-08-01 20:19:00,689426.8465,local,1,143.8,-39,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Cape Otway; Vic
1887-08-07 04:10:00,689432.1736,local,1,138.45,-32.533,8,ADE,NaN,,NaN,,NaN,,4,ADE,SA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Hammond; SA
1887-11-09 16:33:00,689526.6896,local,0,148.982,-40.188,10,Underwood,NaN,,NaN,,NaN,,4.5,Underwood,SEA,4.13,4.5,MP,4.13,REV_ML,REV_ML,NaN,NaN,4.09,4.09,ML2MW,Tasman Sea
1888-07-05 20:15:00,689765.8438,local,1,149.1,-34.8,10,KMcC,NaN,,NaN,,NaN,,5.3,KMcC,SEA,4.81,5.3,MP,4.81,REV_ML,REV_ML,NaN,NaN,4.67,4.67,ML2MW,Yass; NSW
1888-08-22 15:00:00,689813.625,local,1,149,-29,10,BRS,NaN,,NaN,,NaN,,3.2,BRS,SEA,3.04,3.2,MP,3.04,REV_ML,REV_ML,NaN,NaN,3.24,3.24,ML2MW,Mungindi; NSW
1889-02-12 06:45:00,689987.2813,local,1,139,-34,0,ADE,NaN,,NaN,,NaN,,4.6,ADE,SA,4.22,4.6,MP,4.22,REV_ML,REV_ML,NaN,NaN,4.16,4.16,ML2MW,Robertstown; SA
1889-03-11 12:50:00,690014.5347,local,1,137.75,-34.1,8,ADE,NaN,,NaN,,NaN,,4.1,ADE,SA,3.8,4.1,MP,3.8,REV_ML,REV_ML,NaN,NaN,3.82,3.82,ML2MW,Paskeville; SA
1889-07-29 08:40:00,690154.3611,local,0,148.847,-40.227,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1889-10-27 10:16:00,690244.4278,local,1,147.5,-37,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Omeo; Vic
1890-07-23 21:30:00,690513.8958,local,1,138.7,-32.85,8,ADE,NaN,,NaN,,NaN,,4.2,ADE,SA,3.88,4.2,MP,3.88,REV_ML,REV_ML,NaN,NaN,3.89,3.89,ML2MW,Black Rock; SA
1891-01-05 03:34:00,690679.1486,local,2,151.1,-25.4,10,BRS,NaN,,NaN,,NaN,,3.8,BRS,SEA,3.55,3.8,MP,3.55,REV_ML,REV_ML,NaN,NaN,3.62,3.62,ML2MW,Eidsvold; Qld
1891-06-07 04:24:00,690832.1833,local,2,144.9,-38.2,10,Underwood,NaN,,NaN,,NaN,,4.5,Underwood,SEA,4.13,4.5,MP,4.13,REV_ML,REV_ML,NaN,NaN,4.09,4.09,ML2MW,Port Phillip Bay; Vic
1891-06-08 04:08:00,690833.1722,local,0,145,-37.8,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Melbourne; Vic
1891-07-05 10:20:00,690860.4306,local,1,142.3,-38.3,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Koroit; Vic
1891-07-08 05:50:00,690863.2431,local,2,146.4,-37.9,10,GG,NaN,,NaN,,NaN,,4.5,GG,SEA,4.13,4.5,MP,4.13,REV_ML,REV_ML,NaN,NaN,4.09,4.09,ML2MW,Walhalla; Vic
1891-07-08 09:40:00,690863.4028,local,0,146.4,-37.9,10,GG,NaN,,NaN,,NaN,,3,GG,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Walhalla; Vic
1891-08-29 09:16:00,690915.3861,local,1,138.367,-31.917,10,ADE,NaN,,NaN,,NaN,,4.4,ADE,SA,4.05,4.4,MP,4.05,REV_ML,REV_ML,NaN,NaN,4.02,4.02,ML2MW,Hawker; SA
1891-10-20 06:20:00,690967.2639,local,1,145.5,-38.5,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Grantville; Vic
1892-01-26 16:48:00,691065.7,local,2,149.5,-40.4,10,Leiba,NaN,,NaN,,NaN,,6.9,Leiba,SEA,6.15,6.9,MP,6.15,REV_ML,REV_ML,NaN,NaN,5.93,5.93,ML2MW,E of Flinders Is; Tasman Sea
1892-01-26 16:55:00,691065.7049,local,0,149.221,-40.097,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Tasman Sea
1892-12-23 00:00:00,691397,local,1,145.1,-38.2,10,MELOBS,NaN,,NaN,,NaN,,3,MELOBS,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Mornington Peninsula; Vic
1893-05-20 16:37:00,691545.6924,local,1,146.7,-38.9,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Cliffy Island; Vic
1893-07-21 18:15:00,691607.7604,local,1,147.5,-37,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Omeo; Vic
1893-07-22 15:35:00,691608.6493,local,2,144,-37,10,Underwood,NaN,,NaN,,NaN,,3.5,Underwood,SEA,3.29,3.5,MP,3.29,REV_ML,REV_ML,NaN,NaN,3.43,3.43,ML2MW,Newstead; Vic
1893-07-22 15:55:00,691608.6632,local,0,144,-37,10,Underwood,NaN,,NaN,,NaN,,2.5,Underwood,SEA,2.45,2.5,MP,2.45,REV_ML,REV_ML,NaN,NaN,2.82,2.82,ML2MW,Newstead; Vic
1893-07-22 16:20:00,691608.6806,local,0,144,-37,10,Underwood,NaN,,NaN,,NaN,,2.5,Underwood,SEA,2.45,2.5,MP,2.45,REV_ML,REV_ML,NaN,NaN,2.82,2.82,ML2MW,Newstead; Vic
1893-08-13 02:10:00,691630.0903,local,1,138.97,-34.38,10,Malpas,NaN,,NaN,,NaN,,3.6,Malpas,SA,3.38,3.6,MP,3.38,REV_ML,REV_ML,NaN,NaN,3.49,3.49,ML2MW,Kapunda; SA
1893-10-09 12:43:00,691687.5299,local,1,145.1,-37,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Seymour; Vic
1893-12-23 14:36:00,691762.6083,local,1,145.1,-38.4,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Flinders; Vic
1894-07-11 22:40:00,691962.9444,local,1,147.1,-37.4,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Grant; Vic
1894-07-16 12:45:00,691967.5313,local,1,143.5,-18.3,0,Rynn,NaN,,NaN,,NaN,,4,Rynn,WA,3.71,4,ML,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Georgetown; Qld
1894-08-07 12:58:00,691989.5403,local,1,138.917,-34.167,7,ADE,NaN,,NaN,,NaN,,3.3,ADE,SA,3.13,3.3,MP,3.13,REV_ML,REV_ML,NaN,NaN,3.3,3.3,ML2MW,Kapunda; SA
1894-11-22 03:15:00,692096.1354,local,1,149.5,-38,10,Underwood,NaN,,NaN,,NaN,,3.5,Underwood,SEA,3.29,3.5,MP,3.29,REV_ML,REV_ML,NaN,NaN,3.43,3.43,ML2MW,Cape Everard; Vic
1894-12-10 08:20:00,692114.3472,local,1,147.5,-37,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Omeo; Vic
1895-05-08 10:50:00,692263.4514,local,1,143.5,-39,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Cape Otway; Vic
1896-02-01 16:30:00,692532.6875,local,1,145.2,-38.2,5,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Cranbourne; Vic
1896-02-27 10:58:00,692558.4569,local,0,146.5,-16.8,25,BRS,NaN,,NaN,,NaN,,4.2,BRS,SEA,3.88,4.2,MP,3.88,REV_ML,REV_ML,NaN,NaN,3.89,3.89,ML2MW,Cairns; Qld
1896-02-27 11:00:00,692558.4583,local,2,146.5,-16.8,25,BRS,NaN,,NaN,,NaN,,4.2,BRS,SEA,3.88,4.2,MP,3.88,REV_ML,REV_ML,NaN,NaN,3.89,3.89,ML2MW,Cairns; Qld
1896-03-28 07:30:00,692588.3125,local,1,145.5,-38,5,Underwood,NaN,,NaN,,NaN,,2.5,Underwood,SEA,2.45,2.5,MP,2.45,REV_ML,REV_ML,NaN,NaN,2.82,2.82,ML2MW,Gembrook; Vic
1896-05-04 05:55:00,692625.2465,local,1,139.85,-36.83,10,ADE,NaN,,NaN,,NaN,,4.2,ADE,SEA,3.88,4.2,MP,3.88,REV_ML,REV_ML,NaN,NaN,3.89,3.89,ML2MW,Kingston; SA
1896-05-09 10:34:00,692630.4403,local,1,145.9,-38.1,5,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Drouin; Vic
1896-05-17 20:00:00,692638.8333,local,1,141.6,-37.2,NaN,McArdle,NaN,,NaN,,NaN,,3,McArdle,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Harrow; Vic
1896-05-30 00:00:00,692651,local,1,146.3,-38.4,10,Underwood,NaN,,NaN,,NaN,,2.5,Underwood,SEA,2.45,2.5,MP,2.45,REV_ML,REV_ML,NaN,NaN,2.82,2.82,ML2MW,Yinnar; Vic
1896-08-13 11:30:00,692726.4792,local,1,147,-37,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Eastern Highlands; Vic
1896-08-22 02:56:00,692735.1222,local,2,138.917,-33.75,0,ADE,NaN,,NaN,,NaN,,4.3,ADE,SA,3.97,4.3,MP,3.97,REV_ML,REV_ML,NaN,NaN,3.96,3.96,ML2MW,Burra; SA
1896-08-22 06:30:00,692735.2708,local,0,138.917,-33.75,0,ADE,NaN,,NaN,,NaN,,4,ADE,SA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Burra; SA
1896-08-23 11:30:00,692736.4792,local,0,138.917,-33.75,0,ADE,NaN,,NaN,,NaN,,4.2,ADE,SA,3.88,4.2,MP,3.88,REV_ML,REV_ML,NaN,NaN,3.89,3.89,ML2MW,Burra; SA
1897-03-29 11:55:00,692954.4965,local,1,144,-35.7,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Kerang; Vic
1897-04-09 00:00:00,692965,local,1,140.67,-38.07,10,ADE,NaN,,NaN,,NaN,,3.6,ADE,SEA,3.38,3.6,MP,3.38,REV_ML,REV_ML,NaN,NaN,3.49,3.49,ML2MW,Cape Northumberland; SA
1897-04-11 14:35:00,692967.6076,local,0,140.37,-37.9,10,ADE,NaN,,NaN,,NaN,,3.6,ADE,SEA,3.38,3.6,MP,3.38,REV_ML,REV_ML,NaN,NaN,3.49,3.49,ML2MW,Cape Banks; SA
1897-05-10 05:26:00,692996.2264,local,2,139.75,-37.3,14,KMcC,NaN,,NaN,,NaN,,6.5,KMcC,SEA,5.82,6.5,MP,5.82,REV_ML,REV_ML,NaN,NaN,5.6,5.6,ML2MW,Kingston-Beachport; SA
1897-05-10 07:55:00,692996.3299,local,0,139.75,-37.3,0,ADE,NaN,,NaN,,NaN,,4,ADE,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Kingston-Beachport; SA
1897-06-03 14:00:00,693020.5833,local,1,141.5,-37.1,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Harrow; Vic
1897-06-12 00:00:00,693029,local,1,150.4,-34.5,NaN,McArdle,NaN,,NaN,,NaN,,3.5,McArdle,SEA,3.29,3.5,MP,3.29,REV_ML,REV_ML,NaN,NaN,3.43,3.43,ML2MW,Moss Vale; NSW
1897-06-15 19:00:00,693032.7917,local,1,151.1,-24.9,10,Qld Met,NaN,,NaN,,NaN,,3.2,Qld Met,SEA,3.04,3.2,MP,3.04,REV_ML,REV_ML,NaN,NaN,3.24,3.24,ML2MW,Monto; Qld
1897-06-25 10:25:00,693042.434,local,0,139.75,-37.17,10,ADE,NaN,,NaN,,NaN,,2.8,ADE,SEA,2.7,2.8,MP,2.7,REV_ML,REV_ML,NaN,NaN,3,3,ML2MW,Robe; SA
1897-06-29 18:30:00,693046.7708,local,0,139.85,-36.83,10,ADE,NaN,,NaN,,NaN,,4.4,ADE,SEA,4.05,4.4,MP,4.05,REV_ML,REV_ML,NaN,NaN,4.02,4.02,ML2MW,Kingston; SA
1897-09-26 19:00:00,693135.7917,local,1,147.5,-37.1,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Omeo; Vic
1898-01-28 08:20:00,693259.3472,local,1,139.033,-34.417,8,ADE,NaN,,NaN,,NaN,,3.6,ADE,SA,3.38,3.6,MP,3.38,REV_ML,REV_ML,NaN,NaN,3.49,3.49,ML2MW,Barossa Valley; SA
1898-01-29 11:20:00,693260.4722,local,1,145.5,-37.2,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Yea; Vic
1898-02-05 01:40:00,693267.0694,local,1,145.7,-37.7,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Warburton; Vic
1898-04-10 21:10:00,693331.8819,local,0,139.75,-37.3,10,ADE,NaN,,NaN,,NaN,,4.9,ADE,SEA,4.47,4.9,MP,4.47,REV_ML,REV_ML,NaN,NaN,4.37,4.37,ML2MW,Robe-Beachport; SA
1898-09-06 04:15:00,693480.1771,local,1,145.7,-37.4,10,Underwood,NaN,,NaN,,NaN,,4,Underwood,SEA,3.71,4,MP,3.71,REV_ML,REV_ML,NaN,NaN,3.75,3.75,ML2MW,Alexandra; Vic
1898-11-18 21:20:00,693553.8889,local,0,139.85,-36.83,10,ADE,NaN,,NaN,,NaN,,3.8,ADE,SEA,3.55,3.8,MP,3.55,REV_ML,REV_ML,NaN,NaN,3.62,3.62,ML2MW,Kingston; SA
1898-11-22 01:40:00,693557.0694,local,1,146.1,-37.1,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Mansfield; Vic
1898-12-20 05:35:00,693585.2326,local,1,144.5,-36.6,5,Underwood,NaN,,NaN,,NaN,,3.5,Underwood,SEA,3.29,3.5,MP,3.29,REV_ML,REV_ML,NaN,NaN,3.43,3.43,ML2MW,Goornong; Vic
1899-02-05 03:10:00,693632.1319,local,1,144.9,-38.5,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Cape Schanck; Vic
1899-04-12 00:25:00,693698.0174,local,1,142.8,-37.1,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Stawell; Vic
1899-05-02 03:30:00,693718.1458,local,0,139.75,-37.3,0,ADE,NaN,,NaN,,NaN,,5.3,ADE,SEA,4.81,5.3,MP,4.81,REV_ML,REV_ML,NaN,NaN,4.67,4.67,ML2MW,Robe; SA
1899-05-21 00:00:00,693737,local,1,145.5,-38.1,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Pakenham; Vic
1899-06-07 21:30:00,693754.8958,local,1,144.3,-37.6,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Gordon; Vic
1899-06-08 05:35:00,693755.2326,local,2,144.3,-37.6,5,Underwood,NaN,,NaN,,NaN,,2.5,Underwood,SEA,2.45,2.5,MP,2.45,REV_ML,REV_ML,NaN,NaN,2.82,2.82,ML2MW,Gordon; Vic
1899-06-21 18:53:00,693768.7868,local,1,145.6,-37.2,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Yea; Vic
1899-08-10 21:30:00,693818.8958,local,0,139.85,-36.83,10,ADE,NaN,,NaN,,NaN,,2.8,ADE,SEA,2.7,2.8,MP,2.7,REV_ML,REV_ML,NaN,NaN,3,3,ML2MW,Kingston; SA
1899-08-13 11:42:00,693821.4875,local,0,139.85,-36.83,10,ADE,NaN,,NaN,,NaN,,3.3,ADE,SEA,3.13,3.3,MP,3.13,REV_ML,REV_ML,NaN,NaN,3.3,3.3,ML2MW,Kingston; SA
1899-11-23 07:15:00,693923.3021,local,1,144.75,-38.1,10,GG,NaN,,NaN,,NaN,,3.5,GG,SEA,3.29,3.5,MP,3.29,REV_ML,REV_ML,NaN,NaN,3.43,3.43,ML2MW,Port Phillip Bay; Vic
1899-12-01 12:55:00,693931.5382,local,1,145,-35,10,Underwood,NaN,,NaN,,NaN,,5,Underwood,SEA,4.55,5,MP,4.55,REV_ML,REV_ML,NaN,NaN,4.45,4.45,ML2MW,Western Riverina; NSW
11/03/1900 17:30,694031.7292,local,1,142.5,-38.4,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Warrnambool; Vic
26/05/1900 0:00,694107,local,1,146.05,-37.05,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.87,3,MP,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,Mansfield; Vic
27/05/1900 2:25,694108.1007,local,1,145.9,-38.2,10,GG,NaN,,NaN,,NaN,,4.5,GG,SEA,4.13,4.5,MP,4.13,REV_ML,REV_ML,NaN,NaN,4.09,4.09,ML2MW,Warragul; Vic
